avg_key_interval,min_key_interval,max_key_interval,key_presses_count,avg_mouse_speed,min_mouse_speed,max_mouse_speed,mouse_moves_count,system_time,active_application,window_title,ip_address,public_ip,download_bytes,upload_bytes,city,country
0.1,0.1,0.1,0,19.320330684632047,0.0,88.84255736976509,54,02:41:50,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4921,1709,Port Said,Egypt
0.1,0.1,0.1,0,19.320330684632047,0.0,88.84255736976509,54,02:41:51,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4831,1710,Port Said,Egypt
0.1,0.1,0.1,0,19.22168896445004,0.0,88.84255736976509,56,02:41:52,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4621,8858,Port Said,Egypt
0.1,0.1,0.1,0,14.830689400477075,0.0,88.84255736976509,84,02:41:53,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5897,1796,Port Said,Egypt
0.26816320419311523,0.1952369213104248,0.38957715034484863,4,14.830689400477075,0.0,88.84255736976509,84,02:41:54,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5059,1845,Port Said,Egypt
0.2782339096069336,0.18993878364562988,0.3967411518096924,6,14.830689400477075,0.0,88.84255736976509,84,02:41:55,Visual Studio Code,run_training.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4765,1601,Port Said,Egypt
0.2782339096069336,0.18993878364562988,0.3967411518096924,6,13.350785158943387,0.0,88.84255736976509,95,02:41:57,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6689,19720,Port Said,Egypt
0.721456595829555,0.18993878364562988,3.067768096923828,8,13.350785158943387,0.0,88.84255736976509,95,02:41:58,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6408,1813,Port Said,Egypt
0.7149795591831207,0.18993878364562988,3.067768096923828,9,13.350785158943387,0.0,88.84255736976509,95,02:41:59,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5024,24525,Port Said,Egypt
0.6318762735887007,0.16410136222839355,3.067768096923828,12,13.350785158943387,0.0,88.84255736976509,95,02:42:00,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6754,1920,Port Said,Egypt
0.4907172918319702,0.10502243041992188,3.067768096923828,17,13.350785158943387,0.0,88.84255736976509,95,02:42:01,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4555,1655,Port Said,Egypt
0.3990096395665949,0.10502243041992188,3.067768096923828,23,13.350785158943387,0.0,88.84255736976509,95,02:42:02,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4765,1655,Port Said,Egypt
0.3661022369678204,0.10502243041992188,3.067768096923828,27,13.350785158943387,0.0,88.84255736976509,95,02:42:02,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6409,11756,Port Said,Egypt
0.34867037496259135,0.10502243041992188,3.067768096923828,32,13.350785158943387,0.0,88.84255736976509,95,02:42:04,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4663,1655,Port Said,Egypt
0.32920184135437014,0.10502243041992188,3.067768096923828,36,13.350785158943387,0.0,88.84255736976509,95,02:42:05,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4766,1655,Port Said,Egypt
0.3305311782940014,0.10502243041992188,3.067768096923828,38,13.350785158943387,0.0,88.84255736976509,95,02:42:06,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4820,1709,Port Said,Egypt
0.32221841244470506,0.10502243041992188,3.067768096923828,43,13.350785158943387,0.0,88.84255736976509,95,02:42:06,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4555,1655,Port Said,Egypt
0.30772195978367584,0.10502243041992188,3.067768096923828,48,13.350785158943387,0.0,88.84255736976509,95,02:42:07,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6342,11712,Port Said,Egypt
0.3024437147028306,0.10502243041992188,3.067768096923828,52,12.982903980608384,0.0,88.84255736976509,98,02:42:08,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4608,1709,Port Said,Egypt
0.2958353129300204,0.10502243041992188,3.067768096923828,56,12.982903980608384,0.0,88.84255736976509,98,02:42:09,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4873,1763,Port Said,Egypt
0.30693892921720234,0.10502243041992188,3.067768096923828,57,12.982903980608384,0.0,88.84255736976509,98,02:42:10,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4893,1973,Port Said,Egypt
0.30316399719755527,0.10502243041992188,3.067768096923828,60,12.982903980608384,0.0,88.84255736976509,98,02:42:11,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4556,1655,Port Said,Egypt
0.306701083337107,0.10502243041992188,3.067768096923828,63,12.982903980608384,0.0,88.84255736976509,98,02:42:12,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4765,1655,Port Said,Egypt
0.29623554357841836,0.10502243041992188,3.067768096923828,68,12.982903980608384,0.0,88.84255736976509,98,02:42:13,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6477,14731,Port Said,Egypt
0.2928901706423078,0.10502243041992188,3.067768096923828,71,12.982903980608384,0.0,88.84255736976509,98,02:42:14,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,63041,61512,Unknown,Unknown
0.2928901706423078,0.10502243041992188,3.067768096923828,71,11.322139507642465,0.0,88.84255736976509,265,02:42:20,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,28827,87290,Unknown,Unknown
0.2928901706423078,0.10502243041992188,3.067768096923828,71,11.289838577969512,0.0,88.84255736976509,592,02:42:25,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,15785,32315,Unknown,Unknown
0.2928901706423078,0.10502243041992188,3.067768096923828,71,9.475138788564852,0.0,88.84255736976509,778,02:42:31,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,21672,93571,Unknown,Unknown
0.2928901706423078,0.10502243041992188,3.067768096923828,71,9.000093187766238,0.0,88.84255736976509,1087,02:42:37,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5469,3477,Unknown,Unknown
0.2928901706423078,0.10502243041992188,3.067768096923828,71,8.991821043292187,0.0,88.84255736976509,1088,02:42:43,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5789,3771,Port Said,Egypt
0.1,0.1,0.1,0,0,0,0,0,02:45:51,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4134,1341,Port Said,Egypt
0.1,0.1,0.1,0,0,0,0,0,02:45:52,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,10368,5167,Port Said,Egypt
0.1,0.1,0.1,0,11.17585290665462,1.4142135623730951,60.876925020897694,46,02:45:53,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,13452,33932,Port Said,Egypt
0.1,0.1,0.1,0,11.713616393238222,1.4142135623730951,60.876925020897694,133,02:45:54,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5005,1791,Port Said,Egypt
0.1,0.1,0.1,0,14.970315555756178,0.0,155.95512174981621,172,02:45:55,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4555,1655,Port Said,Egypt
0.1,0.1,0.1,0,14.970315555756178,0.0,155.95512174981621,172,02:45:56,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5186,2024,Port Said,Egypt
0.1,0.1,0.1,0,15.108889296677754,0.0,155.95512174981621,184,02:45:57,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4921,1803,Port Said,Egypt
0.1,0.1,0.1,0,11.639414545575052,0.0,155.95512174981621,259,02:45:57,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5339,1763,Port Said,Egypt
0.1,0.1,0.1,0,10.24924430290801,0.0,155.95512174981621,309,02:45:58,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4765,1655,Port Said,Egypt
0.1,0.1,0.1,0,9.893955532552955,0.0,155.95512174981621,335,02:45:59,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,6167,10662,Port Said,Egypt
0.1,0.1,0.1,0,9.893955532552955,0.0,155.95512174981621,335,02:46:00,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,13301,5761,Port Said,Egypt
0.1,0.1,0.1,0,9.893955532552955,0.0,155.95512174981621,335,02:46:01,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5017,1721,Port Said,Egypt
0.1,0.1,0.1,0,9.893955532552955,0.0,155.95512174981621,335,02:46:02,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4609,1709,Port Said,Egypt
0.1,0.1,0.1,0,9.893955532552955,0.0,155.95512174981621,335,02:46:03,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4896,1737,Port Said,Egypt
0.1,0.1,0.1,0,10.57229204520936,0.0,155.95512174981621,374,02:46:04,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4620,1726,Port Said,Egypt
0.1,0.1,0.1,0,11.558402120044464,0.0,155.95512174981621,387,02:46:05,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4652,1751,Port Said,Egypt
0.1,0.1,0.1,0,11.558402120044464,0.0,155.95512174981621,387,02:46:06,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4873,1786,Port Said,Egypt
0.1,0.1,0.1,0,14.776776305225129,0.0,204.84628383253624,423,02:46:06,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4556,1655,Port Said,Egypt
0.1,0.1,0.1,0,14.10166738073144,0.0,204.84628383253624,448,02:46:07,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,8203,37136,Port Said,Egypt
0.1,0.1,0.1,0,13.577364753848347,0.0,204.84628383253624,513,02:46:08,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,11573,8116,Port Said,Egypt
0.1,0.1,0.1,0,12.339223996525734,0.0,204.84628383253624,575,02:46:09,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,8052,5108,Port Said,Egypt
0.1,0.1,0.1,0,12.339223996525734,0.0,204.84628383253624,575,02:46:10,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6161,12209,Port Said,Egypt
0.1,0.1,0.1,0,12.562781378405429,0.0,204.84628383253624,616,02:46:11,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4792,2027,Port Said,Egypt
0.1,0.1,0.1,0,11.993682817450948,0.0,204.84628383253624,659,02:46:12,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,77331,9871,Port Said,Egypt
0.1,0.1,0.1,0,12.513055330093868,0.0,204.84628383253624,665,02:46:13,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5027,9135,Port Said,Egypt
0.1,0.1,0.1,0,12.440211992410338,0.0,204.84628383253624,727,02:46:14,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5813,1824,Port Said,Egypt
0.1,0.1,0.1,0,12.60411593229399,0.0,204.84628383253624,746,02:46:15,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,73563,38672,Port Said,Egypt
0.1,0.1,0.1,0,12.50640611730208,0.0,204.84628383253624,759,02:46:16,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,36146,16172,Port Said,Egypt
0.11591005325317383,0.11591005325317383,0.11591005325317383,2,12.50640611730208,0.0,204.84628383253624,759,02:46:17,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,11791,2965,Port Said,Egypt
0.2966567277908325,0.11591005325317383,0.65956711769104,5,12.50640611730208,0.0,204.84628383253624,759,02:46:18,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,11359,2731,Port Said,Egypt
0.3461106300354004,0.11591005325317383,0.65956711769104,6,12.50640611730208,0.0,204.84628383253624,759,02:46:19,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,5287,2490,Unknown,Unknown
0.4310655355453491,0.11591005325317383,1.3762905597686768,11,11.749714557119203,0.0,204.84628383253624,865,02:46:24,Google Chrome,elsedq - Google Chrome,172.30.96.1,197.54.13.219,2657105,73661,Unknown,Unknown
0.4722544272740682,0.09543061256408691,6.766299247741699,31,11.983795402477229,0.0,204.84628383253624,946,02:46:30,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,116969,34618,Unknown,Unknown
0.35799430523599896,0.09543061256408691,6.766299247741699,57,11.913519381033044,0.0,204.84628383253624,952,02:46:36,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,66110,17476,Unknown,Unknown
0.30244050306432385,0.09543061256408691,6.766299247741699,86,11.913519381033044,0.0,204.84628383253624,952,02:46:42,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,43264,27081,Unknown,Unknown
0.31434161901474,0.09543061256408691,6.766299247741699,101,11.913519381033044,0.0,204.84628383253624,952,02:46:48,Google Chrome,New Tab - Google Chrome,172.30.96.1,197.54.13.219,25890,11116,Port Said,Egypt
0.1,0.1,0.1,0,8.498088422214327,0.0,52.20153254455275,86,02:47:11,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5232,5844,Port Said,Egypt
0.1,0.1,0.1,0,6.741711359713677,0.0,52.20153254455275,112,02:47:12,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,10547,4391,Port Said,Egypt
0.1,0.1,0.1,0,7.209202300079491,0.0,52.20153254455275,156,02:47:13,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5155,4515,Port Said,Egypt
0.1,0.1,0.1,0,7.548721303796468,0.0,52.20153254455275,208,02:47:14,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4740,1737,Port Said,Egypt
0.1,0.1,0.1,0,6.058090656599617,0.0,52.20153254455275,273,02:47:15,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,10202,7144,Port Said,Egypt
0.1,0.1,0.1,0,6.021304542733438,0.0,52.20153254455275,275,02:47:16,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4687,1737,Port Said,Egypt
0.1,0.1,0.1,0,5.999488221926433,0.0,52.20153254455275,276,02:47:17,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4920,1803,Port Said,Egypt
0.1,0.1,0.1,0,5.9814395279844605,0.0,52.20153254455275,277,02:47:18,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4764,1655,Port Said,Egypt
0.1,0.1,0.1,0,5.545668177941632,0.0,52.20153254455275,303,02:47:19,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4608,1709,Port Said,Egypt
0.1,0.1,0.1,0,5.545668177941632,0.0,52.20153254455275,303,02:47:20,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4990,2240,Port Said,Egypt
0.1,0.1,0.1,0,5.545668177941632,0.0,52.20153254455275,303,02:47:20,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,13104,4600,Port Said,Egypt
0.1,0.1,0.1,0,5.545668177941632,0.0,52.20153254455275,303,02:47:21,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4675,1764,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:22,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4819,1709,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:23,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,7466,9768,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:24,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,24672,11885,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:25,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4766,1655,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:26,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4554,1726,Port Said,Egypt
0.1,0.1,0.1,0,7.7965738385898105,0.0,160.0124995117569,321,02:47:27,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4955,1655,Port Said,Egypt
0.1,0.1,0.1,0,9.528071592647446,0.0,160.0124995117569,349,02:47:28,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4819,1709,Port Said,Egypt
0.1,0.1,0.1,0,8.75957466762798,0.0,160.0124995117569,398,02:47:29,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4556,1655,Port Said,Egypt
0.1,0.1,0.1,0,8.260680877710536,0.0,160.0124995117569,439,02:47:30,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4819,1655,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:31,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4765,1655,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:32,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4556,1655,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:33,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4765,1655,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:34,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,12973,5386,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:35,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,31355,40094,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:36,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,5117,1911,Port Said,Egypt
0.1,0.1,0.1,0,8.237190891099985,0.0,160.0124995117569,441,02:47:37,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4610,1709,Port Said,Egypt
0.1,0.1,0.1,0,7.857825738625375,0.0,160.0124995117569,480,02:47:38,Visual Studio Code,run_monitor.py - graduation_project - Visual Studio Code,172.30.96.1,197.54.13.219,4874,1786,Unknown,Unknown
0.7220505714416504,0.1388108730316162,2.2009432315826416,6,9.272541451241056,0.0,160.0124995117569,619,02:47:44,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,31610,117886,Unknown,Unknown
0.36633525444911075,0.03951525688171387,2.2009432315826416,27,9.272541451241056,0.0,160.0124995117569,619,02:47:49,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,23323,74434,Port Said,Egypt
0.2219093149358576,0.02814459800720215,2.2009432315826416,56,9.272541451241056,0.0,160.0124995117569,619,02:47:53,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,7929,22565,Port Said,Egypt
0.2219093149358576,0.02814459800720215,2.2009432315826416,56,9.272541451241056,0.0,160.0124995117569,619,02:47:54,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6720,10435,Port Said,Egypt
0.253950468425093,0.02814459800720215,2.2009432315826416,59,9.272541451241056,0.0,160.0124995117569,619,02:47:55,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4609,1655,Port Said,Egypt
0.25176078657950124,0.02814459800720215,2.2009432315826416,63,9.272541451241056,0.0,160.0124995117569,619,02:47:56,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4825,1885,Port Said,Egypt
0.2526485809913048,0.02814459800720215,2.2009432315826416,66,9.272541451241056,0.0,160.0124995117569,619,02:47:56,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4765,1737,Port Said,Egypt
0.24563052956487091,0.02814459800720215,2.2009432315826416,72,9.272541451241056,0.0,160.0124995117569,619,02:47:57,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6292,11835,Port Said,Egypt
0.24198138400128014,0.02814459800720215,2.2009432315826416,77,9.272541451241056,0.0,160.0124995117569,619,02:47:58,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4922,1709,Port Said,Egypt
0.2369689205546438,0.02814459800720215,2.2009432315826416,82,9.272541451241056,0.0,160.0124995117569,619,02:47:59,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4734,1833,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.272541451241056,0.0,160.0124995117569,619,02:48:00,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,24517,61151,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.272541451241056,0.0,160.0124995117569,619,02:48:01,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,67695,55713,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.272541451241056,0.0,160.0124995117569,619,02:48:02,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,9348,21550,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.272541451241056,0.0,160.0124995117569,619,02:48:03,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5547,1824,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.619934456271205,0.0,160.0124995117569,659,02:48:04,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,7578,21926,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.611928198211276,0.0,160.0124995117569,674,02:48:05,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,19502,108266,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.611928198211276,0.0,160.0124995117569,674,02:48:06,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,7319,2003,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.611928198211276,0.0,160.0124995117569,674,02:48:07,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5264,1970,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.611928198211276,0.0,160.0124995117569,674,02:48:07,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6891,21894,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,9.611928198211276,0.0,160.0124995117569,674,02:48:08,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5679,1970,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:09,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,5743,1886,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:10,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6656,1920,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:11,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,6415,1833,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:12,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,14386,58396,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:13,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,7495,22197,Port Said,Egypt
0.23618276913960776,0.02814459800720215,2.2009432315826416,85,10.485998730219007,0.0,160.0124995117569,700,02:48:14,Google Chrome,graduation project - مشاكل في الماشين ليرنينج - Google Chrome,172.30.96.1,197.54.13.219,4742,1791,Port Said,Egypt
